block,role,station_id
lat5_lon2,training,USM00072364
lat5_lon2,training,USM00072376
lat5_lon2,training,USM00072393
lat5_lon2,training,USM00072402
lat5_lon2,training,USM00072403
lat5_lon2,training,USM00072426
lat5_lon2,training,USM00072440
lat5_lon2,training,USM00072451
lat5_lon2,training,USM00072456
lat5_lon2,training,USM00072476
lat5_lon2,training,USM00072493
lat5_lon2,training,USM00072518
lat5_lon2,training,USM00072520
lat5_lon2,training,USM00072582
lat5_lon2,training,USM00072597
lat5_lon2,training,USM00072632
lat5_lon2,training,USM00072634
lat5_lon2,training,USM00072645
lat5_lon2,training,USM00072659
lat5_lon2,training,USM00072662
lat5_lon2,training,USM00072672
lat5_lon2,training,USM00072681
lat5_lon2,training,USM00072694
lat5_lon2,training,USM00072712
lat5_lon2,training,USM00072764
lat5_lon2,training,USM00072768
lat5_lon2,training,USM00074560
lat5_lon2,training,USM00074646
lat5_lon2,training,USM00091165
lat5_lon2,training,USM00091285
lat5_lon2,training,VMM00048820
lat5_lon2,training,VMM00048855
lat5_lon2,early_validation,AEM00041217
lat5_lon2,early_validation,ASM00095527
lat5_lon2,early_validation,ATM00094001
lat5_lon2,early_validation,AYM00089592
lat5_lon2,early_validation,AYM00089642
lat5_lon2,early_validation,BBM00078954
lat5_lon2,early_validation,BRM00082107
lat5_lon2,early_validation,BRM00082824
lat5_lon2,early_validation,BRM00083779
lat5_lon2,early_validation,CAM00071081
lat5_lon2,early_validation,CAM00071823
lat5_lon2,early_validation,CHM00052203
lat5_lon2,early_validation,CHM00052267
lat5_lon2,early_validation,CHM00052418
lat5_lon2,early_validation,CHM00054857
lat5_lon2,early_validation,CHM00056187
lat5_lon2,early_validation,CHM00056778
lat5_lon2,early_validation,CHM00057245
lat5_lon2,early_validation,CHM00057687
lat5_lon2,early_validation,CHM00058362
lat5_lon2,early_validation,CHM00058424
lat5_lon2,early_validation,CHM00059134
lat5_lon2,early_validation,CIM00085934
lat5_lon2,early_validation,DRM00078486
lat5_lon2,early_validation,IDM00097502
lat5_lon2,early_validation,INM00042314
lat5_lon2,early_validation,IRM00040706
lat5_lon2,early_validation,ITM00016332
lat5_lon2,early_validation,JAM00047827
lat5_lon2,early_validation,JAM00047909
lat5_lon2,early_validation,KZM00035394
lat5_lon2,early_validation,MLM00048811
lat5_lon2,early_validation,MXM00076654
lat5_lon2,early_validation,MYM00048657
lat5_lon2,early_validation,MYM00096413
lat5_lon2,early_validation,MYM00096471
lat5_lon2,early_validation,PLM00012425
lat5_lon2,early_validation,POM00008536
lat5_lon2,early_validation,QAM00041169
lat5_lon2,early_validation,RSM00022522
lat5_lon2,early_validation,RSM00026477
lat5_lon2,early_validation,RSM00027962
lat5_lon2,early_validation,RSM00028275
lat5_lon2,early_validation,RSM00029231
lat5_lon2,early_validation,RSM00032215
lat5_lon2,early_validation,RSM00034009
lat5_lon2,early_validation,RSM00034247
lat5_lon2,early_validation,RSM00034467
lat5_lon2,early_validation,RSM00036096
lat5_lon2,early_validation,SFM00068816
lat5_lon2,early_validation,THM00048407
lat5_lon2,early_validation,TUM00017030
lat5_lon2,early_validation,TUM00017196
lat5_lon2,early_validation,UKM00003808
lat5_lon2,early_validation,USM00070361
lat5_lon2,early_validation,USM00070398
lat5_lon2,early_validation,USM00072489
lat5_lon2,early_validation,USM00072501
lat5_lon2,early_validation,USM00072558
lat5_lon2,early_validation,USM00072572
lat5_lon2,early_validation,USM00072747
lat5_lon2,early_validation,USM00074389
lat5_lon2,calibration,AGM00060390
lat5_lon2,calibration,ARM00087860
lat5_lon2,calibration,ASM00094637
lat5_lon2,calibration,AYM00089532
lat5_lon2,calibration,BRM00082022
lat5_lon2,calibration,BRM00083827
lat5_lon2,calibration,BRM00083899
lat5_lon2,calibration,CAM00071043
lat5_lon2,calibration,CAM00071119
lat5_lon2,calibration,CAM00071845
lat5_lon2,calibration,CAM00071924
lat5_lon2,calibration,CHM00053513
lat5_lon2,calibration,CHM00054161
lat5_lon2,calibration,CHM00054511
lat5_lon2,calibration,CHM00056492
lat5_lon2,calibration,CHM00056651
lat5_lon2,calibration,CHM00058027
lat5_lon2,calibration,CHM00058150
lat5_lon2,calibration,CHM00058665
lat5_lon2,calibration,CHM00058847
lat5_lon2,calibration,CHM00059023
lat5_lon2,calibration,FMM00091413
lat5_lon2,calibration,FPM00091925
lat5_lon2,calibration,GLM00004220
lat5_lon2,calibration,HRM00014240
lat5_lon2,calibration,IDM00097180
lat5_lon2,calibration,INM00042339
lat5_lon2,calibration,INM00043185
lat5_lon2,calibration,IRM00040841
lat5_lon2,calibration,ITM00016546
lat5_lon2,calibration,JAM00047412
lat5_lon2,calibration,KEM00063741
lat5_lon2,calibration,KSM00047230
lat5_lon2,calibration,MXM00076256
lat5_lon2,calibration,MXM00076644
lat5_lon2,calibration,NZM00093844
lat5_lon2,calibration,PLM00012374
lat5_lon2,calibration,PSM00091408
lat5_lon2,calibration,RSM00022271
lat5_lon2,calibration,RSM00023884
lat5_lon2,calibration,RSM00023921
lat5_lon2,calibration,RSM00024122
lat5_lon2,calibration,RSM00024908
lat5_lon2,calibration,RSM00026781
lat5_lon2,calibration,RSM00027594
lat5_lon2,calibration,RSM00027995
lat5_lon2,calibration,RSM00028445
lat5_lon2,calibration,RSM00028695
lat5_lon2,calibration,RSM00028722
lat5_lon2,calibration,RSM00029634
lat5_lon2,calibration,RSM00031300
lat5_lon2,calibration,SAM00041112
lat5_lon2,calibration,SVM00001028
lat5_lon2,calibration,THM00048500
lat5_lon2,calibration,UKM00003354
lat5_lon2,calibration,USM00070316
lat5_lon2,calibration,USM00070326
lat5_lon2,calibration,USM00072230
lat5_lon2,calibration,USM00072274
lat5_lon2,calibration,USM00072363
lat5_lon2,calibration,USM00072528
lat5_lon2,calibration,USM00074455
lat5_lon2,calibration,VMM00048839
lat2_lon1,evaluation,ASM00094302
lat2_lon1,evaluation,ASM00094312
lat2_lon1,evaluation,ASM00094403
lat2_lon1,evaluation,ASM00094430
lat2_lon1,evaluation,CKM00096996
lat2_lon1,evaluation,IDM00096237
lat2_lon1,evaluation,IDM00096581
lat2_lon1,evaluation,IDM00096749
lat2_lon1,evaluation,IDM00096935
lat2_lon1,evaluation,IDM00097180
lat2_lon1,training,AGM00060680
lat2_lon1,training,AOM00066160
lat2_lon1,training,AQM00091765
lat2_lon1,training,ARM00087155
lat2_lon1,training,ARM00087344
lat2_lon1,training,ARM00087623
lat2_lon1,training,ARM00087715
lat2_lon1,training,ASM00094170
lat2_lon1,training,ASM00094203
lat2_lon1,training,ASM00094461
lat2_lon1,training,ASM00094510
lat2_lon1,training,ASM00094578
lat2_lon1,training,ASM00094610
lat2_lon1,training,ASM00094659
lat2_lon1,training,ASM00094672
lat2_lon1,training,ASM00094711
lat2_lon1,training,ASM00094802
lat2_lon1,training,ASM00094866
lat2_lon1,training,ASM00094995
lat2_lon1,training,ASM00094998
lat2_lon1,training,ATM00094005
lat2_lon1,training,ATM00095282
lat2_lon1,training,AYM00089062
lat2_lon1,training,AYM00089564
lat2_lon1,training,AYM00089571
lat2_lon1,training,AYM00089611
lat2_lon1,training,AYM00089664
lat2_lon1,training,BDM00078016
lat2_lon1,training,BEM00006458
lat2_lon1,training,BGM00041923
lat2_lon1,training,BHM00078583
lat2_lon1,training,BRM00082026
lat2_lon1,training,BRM00082099
lat2_lon1,training,BRM00082193
lat2_lon1,training,BRM00082244
lat2_lon1,training,BRM00082332
lat2_lon1,training,BRM00082532
lat2_lon1,training,BRM00082705
lat2_lon1,training,BRM00082965
lat2_lon1,training,BRM00083525
lat2_lon1,training,BRM00083566
lat2_lon1,training,BRM00083612
lat2_lon1,training,BRM00083649
lat2_lon1,training,BRM00083840
lat2_lon1,training,BRM00083937
lat2_lon1,training,CAM00071109
lat2_lon1,training,CAM00071603
lat2_lon1,training,CAM00071722
lat2_lon1,training,CAM00071802
lat2_lon1,training,CAM00071816
lat2_lon1,training,CAM00071867
lat2_lon1,training,CAM00071906
lat2_lon1,training,CAM00071907
lat2_lon1,training,CAM00071908
lat2_lon1,training,CAM00071909
lat2_lon1,training,CAM00071913
lat2_lon1,training,CAM00071917
lat2_lon1,training,CAM00071925
lat2_lon1,training,CAM00071934
lat2_lon1,training,CAM00071957
lat2_lon1,training,CAM00073033
lat2_lon1,training,CAM00073110
lat2_lon1,training,CFM00064400
lat2_lon1,training,CHM00050527
lat2_lon1,training,CHM00050557
lat2_lon1,training,CHM00050774
lat2_lon1,training,CHM00050953
lat2_lon1,training,CHM00051076
lat2_lon1,training,CHM00051243
lat2_lon1,training,CHM00051431
lat2_lon1,training,CHM00051463
lat2_lon1,training,CHM00051644
lat2_lon1,training,CHM00051656
lat2_lon1,training,CHM00051709
lat2_lon1,training,CHM00051777
lat2_lon1,training,CHM00051839
lat2_lon1,training,CHM00052533
lat2_lon1,training,CHM00052681
lat2_lon1,training,CHM00052866
lat2_lon1,training,CHM00052983
lat2_lon1,training,CHM00053463
lat2_lon1,training,CHM00053543
lat2_lon1,training,CHM00053614
lat2_lon1,training,CHM00053772
lat2_lon1,training,CHM00053845
lat2_lon1,training,CHM00053915
lat2_lon1,training,CHM00054102
lat2_lon1,training,CHM00054135
lat2_lon1,training,CHM00054218
lat2_lon1,training,CHM00054292
lat2_lon1,training,CHM00054340
lat2_lon1,training,CHM00054374
lat2_lon1,training,CHM00054662
lat2_lon1,training,CHM00054727
lat2_lon1,training,CHM00056080
lat2_lon1,training,CHM00056571
lat2_lon1,training,CHM00056739
lat2_lon1,training,CHM00056964
lat2_lon1,training,CHM00056985
lat2_lon1,training,CHM00057083
lat2_lon1,training,CHM00057127
lat2_lon1,training,CHM00057461
lat2_lon1,training,CHM00057494
lat2_lon1,training,CHM00057516
lat2_lon1,training,CHM00057541
lat2_lon1,training,CHM00057972
lat2_lon1,training,CHM00058203
lat2_lon1,training,CHM00058238
lat2_lon1,training,CHM00058457
lat2_lon1,training,CHM00058606
lat2_lon1,training,CHM00058633
lat2_lon1,training,CHM00058725
lat2_lon1,training,CHM00059265
lat2_lon1,training,CHM00059280
lat2_lon1,training,CHM00059293
lat2_lon1,training,CIM00085442
lat2_lon1,training,CIM00085586
lat2_lon1,training,CIM00085799
lat2_lon1,training,COM00080001
lat2_lon1,training,COM00080222
lat2_lon1,training,COM00080398
lat2_lon1,training,EIM00003953
lat2_lon1,training,ENM00026038
lat2_lon1,training,EZM00011520
lat2_lon1,training,EZM00011747
lat2_lon1,training,FGM00081405
lat2_lon1,training,FJM00091680
lat2_lon1,training,FKM00088889
lat2_lon1,training,FMM00091334
lat2_lon1,training,FMM00091348
lat2_lon1,training,FOM00006011
lat2_lon1,training,FPM00091938
lat2_lon1,training,FRM00007110
lat2_lon1,training,FRM00007145
lat2_lon1,training,FRM00007510
lat2_lon1,training,FRM00007645
lat2_lon1,training,FRM00007761
lat2_lon1,training,GLM00004270
lat2_lon1,training,GMM00010035
lat2_lon1,training,GMM00010113
lat2_lon1,training,GMM00010184
lat2_lon1,training,GMM00010238
lat2_lon1,training,GMM00010304
lat2_lon1,training,GMM00010393
lat2_lon1,training,GMM00010410
lat2_lon1,training,GMM00010548
lat2_lon1,training,GMM00010618
lat2_lon1,training,GMM00010739
lat2_lon1,training,GMM00010868
lat2_lon1,training,GMM00010954
lat2_lon1,training,GPM00078897
lat2_lon1,training,GQM00091212
lat2_lon1,training,GRM00016622
lat2_lon1,training,GRM00016716
lat2_lon1,training,HKM00045004
lat2_lon1,training,HRM00014430
lat2_lon1,training,HUM00012843
lat2_lon1,training,HUM00012982
lat2_lon1,training,IDM00096509
lat2_lon1,training,IDM00097372
lat2_lon1,training,IDM00097980
lat2_lon1,training,INM00042111
lat2_lon1,training,INM00042220
lat2_lon1,training,INM00042348
lat2_lon1,training,INM00042410
lat2_lon1,training,INM00042623
lat2_lon1,training,INM00042647
lat2_lon1,training,INM00042675
lat2_lon1,training,INM00042809
lat2_lon1,training,INM00042886
lat2_lon1,training,INM00042971
lat2_lon1,training,INM00043003
lat2_lon1,training,INM00043049
lat2_lon1,training,INM00043063
lat2_lon1,training,INM00043128
lat2_lon1,training,INM00043150
lat2_lon1,training,INM00043346
lat2_lon1,training,INM00043353
lat2_lon1,training,INM00043371
lat2_lon1,training,IRM00040766
lat2_lon1,training,IRM00040809
lat2_lon1,training,IRM00040856
lat2_lon1,training,ITM00016045
lat2_lon1,training,ITM00016064
lat2_lon1,training,ITM00016113
lat2_lon1,training,ITM00016144
lat2_lon1,training,ITM00016245
lat2_lon1,training,IVM00065548
lat2_lon1,training,IZM00040650
lat2_lon1,training,JAM00047401
lat2_lon1,training,JAM00047582
lat2_lon1,training,JAM00047646
lat2_lon1,training,JAM00047678
lat2_lon1,training,JAM00047741
lat2_lon1,training,JAM00047807
lat2_lon1,training,JAM00047918
lat2_lon1,training,JAM00047945
lat2_lon1,training,JAM00047971
lat2_lon1,training,JAM00047991
lat2_lon1,training,JNM00001001
lat2_lon1,training,KSM00047138
lat2_lon1,training,KSM00047155
lat2_lon1,training,KSM00047169
lat2_lon1,training,KSM00047186
lat2_lon1,training,KZM00028951
lat2_lon1,training,KZM00035229
lat2_lon1,training,KZM00035671
lat2_lon1,training,KZM00035700
lat2_lon1,training,KZM00036003
lat2_lon1,training,KZM00036872
lat2_lon1,training,KZM00038064
lat2_lon1,training,KZM00038341
lat2_lon1,training,LHM00026629
lat2_lon1,training,MGM00044212
lat2_lon1,training,MGM00044231
lat2_lon1,training,MGM00044292
lat2_lon1,training,MGM00044373
lat2_lon1,training,MLM00061291
lat2_lon1,training,MOM00060155
lat2_lon1,training,MOM00060253
lat2_lon1,training,MXM00076458
lat2_lon1,training,MXM00076526
lat2_lon1,training,MXM00076595
lat2_lon1,training,MXM00076612
lat2_lon1,training,MXM00076679
lat2_lon1,training,MXM00076692
lat2_lon1,training,MYM00048601
lat2_lon1,training,MYM00048615
lat2_lon1,training,MYM00096441
lat2_lon1,training,MYM00096481
lat2_lon1,training,NCM00091592
lat2_lon1,training,NFM00094996
lat2_lon1,training,NGM00061024
lat2_lon1,training,NGM00061052
lat2_lon1,training,NLM00006260
lat2_lon1,training,NOM00001241
lat2_lon1,training,NOM00001400
lat2_lon1,training,NOM00001415
lat2_lon1,training,NZM00093112
lat2_lon1,training,PFM00059981
lat2_lon1,training,PLM00012575
lat2_lon1,training,PMM00078807
lat2_lon1,training,POM00008508
lat2_lon1,training,POM00008522
lat2_lon1,training,REM00061980
lat2_lon1,training,ROM00015420
lat2_lon1,training,RPM00098223
lat2_lon1,training,RPM00098233
lat2_lon1,training,RPM00098433
lat2_lon1,training,RPM00098444
lat2_lon1,training,RQM00078526
lat2_lon1,training,RSM00020046
lat2_lon1,training,RSM00020674
lat2_lon1,training,RSM00021824
lat2_lon1,training,RSM00022008
lat2_lon1,training,RSM00022217
lat2_lon1,training,RSM00022543
lat2_lon1,training,RSM00022845
lat2_lon1,training,RSM00023078
lat2_lon1,training,RSM00023205
lat2_lon1,training,RSM00023330
lat2_lon1,training,RSM00023415
lat2_lon1,training,RSM00023472
lat2_lon1,training,RSM00023802
lat2_lon1,training,RSM00023933
lat2_lon1,training,RSM00023955
lat2_lon1,training,RSM00024507
lat2_lon1,training,RSM00024641
lat2_lon1,training,RSM00024688
lat2_lon1,training,RSM00024726
lat2_lon1,training,RSM00024959
lat2_lon1,training,RSM00025403
lat2_lon1,training,RSM00025703
lat2_lon1,training,RSM00025913
lat2_lon1,training,RSM00026075
lat2_lon1,training,RSM00026298
lat2_lon1,training,RSM00026708
lat2_lon1,training,RSM00027038
lat2_lon1,training,RSM00027199
lat2_lon1,training,RSM00027707
lat2_lon1,training,RSM00027713
lat2_lon1,training,RSM00027730
lat2_lon1,training,RSM00028225
lat2_lon1,training,RSM00029263
lat2_lon1,training,RSM00029282
lat2_lon1,training,RSM00029572
lat2_lon1,training,RSM00029612
lat2_lon1,training,RSM00029839
lat2_lon1,training,RSM00029862
lat2_lon1,training,RSM00030054
lat2_lon1,training,RSM00030309
lat2_lon1,training,RSM00030557
lat2_lon1,training,RSM00030635
lat2_lon1,training,RSM00031088
lat2_lon1,training,RSM00031510
lat2_lon1,training,RSM00031538
lat2_lon1,training,RSM00031770
lat2_lon1,training,RSM00031873
lat2_lon1,training,RSM00032061
lat2_lon1,training,RSM00032098
lat2_lon1,training,RSM00032150
lat2_lon1,training,RSM00032389
lat2_lon1,training,RSM00032477
lat2_lon1,training,RSM00032540
lat2_lon1,training,RSM00032618
lat2_lon1,training,RSM00034172
lat2_lon1,training,RSM00034731
lat2_lon1,training,RSM00034858
lat2_lon1,training,RSM00034882
lat2_lon1,training,RSM00035121
lat2_lon1,training,RSM00037011
lat2_lon1,training,SAM00040373
lat2_lon1,training,SAM00040375
lat2_lon1,training,SAM00040394
lat2_lon1,training,SAM00040417
lat2_lon1,training,SAM00040430
lat2_lon1,training,SFM00068263
lat2_lon1,training,SFM00068512
lat2_lon1,training,SFM00068842
lat2_lon1,training,SHM00061901
lat2_lon1,training,SHM00068906
lat2_lon1,training,SNM00048698
lat2_lon1,training,SPM00008001
lat2_lon1,training,SPM00008023
lat2_lon1,training,SPM00008190
lat2_lon1,training,SPM00008221
lat2_lon1,training,SPM00008302
lat2_lon1,training,SPM00008383
lat2_lon1,training,SPM00008430
lat2_lon1,training,SWM00002591
lat2_lon1,training,SZM00006610
lat2_lon1,training,THM00048327
lat2_lon1,training,THM00048378
lat2_lon1,training,THM00048381
lat2_lon1,training,THM00048431
lat2_lon1,training,THM00048453
lat2_lon1,training,THM00048480
lat2_lon1,training,TUM00017064
lat2_lon1,training,TUM00017095
lat2_lon1,training,TUM00017220
lat2_lon1,training,TUM00017240
lat2_lon1,training,UKM00003005
lat2_lon1,training,UKM00003238
lat2_lon1,training,UKM00003918
lat2_lon1,training,USM00070026
lat2_lon1,training,USM00070200
lat2_lon1,training,USM00070219
lat2_lon1,training,USM00070261
lat2_lon1,training,USM00070273
lat2_lon1,training,USM00070308
lat2_lon1,training,USM00070350
lat2_lon1,training,USM00072201
lat2_lon1,training,USM00072202
lat2_lon1,training,USM00072206
lat2_lon1,training,USM00072208
lat2_lon1,training,USM00072210
lat2_lon1,training,USM00072215
lat2_lon1,training,USM00072235
lat2_lon1,training,USM00072240
lat2_lon1,training,USM00072248
lat2_lon1,training,USM00072249
lat2_lon1,training,USM00072251
lat2_lon1,training,USM00072261
lat2_lon1,training,USM00072265
lat2_lon1,training,USM00072293
lat2_lon1,training,USM00072317
lat2_lon1,training,USM00072327
lat2_lon1,training,USM00072357
lat2_lon1,training,USM00072364
lat2_lon1,training,USM00072376
lat2_lon1,training,USM00072393
lat2_lon1,training,USM00072402
lat2_lon1,training,USM00072403
lat2_lon1,training,USM00072426
lat2_lon1,training,USM00072440
lat2_lon1,training,USM00072451
lat2_lon1,training,USM00072456
lat2_lon1,training,USM00072476
lat2_lon1,training,USM00072493
lat2_lon1,training,USM00072518
lat2_lon1,training,USM00072520
lat2_lon1,training,USM00072582
lat2_lon1,training,USM00072597
